gene	mean_A	mean_B	log2FC	p_ttest	p_mannwhitney	p_ttest_fdr	p_mannwhitney_fdr
TTLL10	0.04747913188647746	0.044672131147540976	-0.0028070007389364854	0.9219605720198261	0.18569788104670493	0.9485885452885474	0.36881738678788695
ARFGEF1	0.03932387312186978	0.04479508196721311	0.005471208845343328	0.9219997675430449	0.9167827794388548	0.9485885452885474	1.0
C1orf69	-0.0024373956594324125	0.002315573770491772	0.004752969429924184	0.9221170211280676	0.9461620933534824	0.9486485210965862	1.0
ROR1	-0.048113522537562584	-0.05740740740740739	-0.00929388486984481	0.9222198153925152	0.5039405322288689	0.9486936148370033	0.7808832663279086
ACTA1	0.25831649831649833	0.24568464730290454	-0.012631851013593792	0.9224675552151564	0.5476552381221236	0.9488758923439159	0.8290669141848765
EVPL	-0.0903923205342237	-0.08387295081967208	0.006519369714551623	0.9225149523888052	0.49338518745026283	0.9488758923439159	0.7687204206785903
CELF2	-0.07015025041736225	-0.0778483606557377	-0.007698110238375452	0.9230330793543475	0.8610987769170853	0.9493384681835585	1.0
PSMB10	0.05034641068447412	0.04474385245901637	-0.00560255822545775	0.9230861749324885	0.819889036883715	0.9493384681835585	1.0
FKBP8	-0.01808848080133557	-0.01364754098360655	0.004440939817729021	0.9231501758485582	0.47497035814735744	0.9493384681835585	0.7465459128330777
FAM20C	-0.040133555926544245	-0.046618852459016404	-0.006485296532472158	0.9232006843796233	0.9756154753197605	0.9493384681835585	1.0
ZNF600	0.029048414023372285	0.02540983606557377	-0.0036385779577985146	0.9233827074752538	0.8336132369775491	0.9494649644220879	1.0
CYLD	-0.005283806343906497	-0.000881147540983606	0.004402658802922892	0.9234869077091834	0.7354019207721489	0.9494681279562072	1.0
NAGS	0.029732888146911524	0.020573770491803273	-0.00915911765510825	0.9235038037610095	0.65355947126939	0.9494681279562072	0.9380615553680847
CAMK4	0.04977099236641222	0.05764976958525345	0.007878777218841233	0.9237373902720623	0.5120496947390314	0.9496476013978328	0.7893854844601027
SLC7A9	0.049824707846410694	0.0464754098360656	-0.0033492980103450934	0.9242901127753205	0.5480959285214075	0.9501269111045455	0.829422777787235
DNASE2B	0.19222408026755855	0.20020491803278687	0.007980837765228316	0.92432172402234	0.6069758729808522	0.9501269111045455	0.8920719690659629
RFESD	-0.04916666666666665	-0.04325726141078838	0.0059094052558782695	0.9245649437874617	0.43097343841559677	0.9503162096295042	0.696219726023562
ZNF70	-0.005392320534223719	-0.0016598360655737897	0.003732484468649929	0.9247815896812799	0.9229725357465491	0.9504387882967822	1.0
FBXL20	0.12153589315525876	0.1153893442622951	-0.006146548892963663	0.9248023411792681	0.10175653963684758	0.9504387882967822	0.23015898261024773
PGRMC1	0.01919031719532554	0.014999999999999998	-0.004190317195325541	0.9256952145853683	0.7589094533911135	0.9512956506788386	1.0
NCRNA00169	0.01620168067226891	0.014979253112033198	-0.0012224275602357119	0.9265164011232234	0.9279110273560705	0.9520787389240429	1.0
TXNRD2	0.003889816360601011	0.008586065573770509	0.004696249213169498	0.9266826719738857	0.6968567205777302	0.9521887854945923	0.9812373266162097
RPL37A	0.011919866444073448	0.016290983606557376	0.004371117162483928	0.9268513609505444	0.8747189085616202	0.9523013025347548	1.0
KIAA1908	-0.08622704507512524	-0.0928688524590164	-0.0066418073838911545	0.9274807797721899	0.542431119347664	0.9528241615763366	0.8227640254285202
MON1A	-0.01290484140233722	-0.01598360655737703	-0.0030787651550398115	0.9275007017097767	0.9526188734790128	0.9528241615763366	1.0
CCDC68	-0.014065108514190293	-0.00444672131147537	0.009618387202714924	0.9276946859079549	0.8501311829151434	0.9528241615763366	1.0
RBMX2	0.04722036727879799	0.050327868852459004	0.003107501573661013	0.9277274797907096	0.6261157914067899	0.9528241615763366	0.9111204471055949
ACAP2	-0.033038397328881475	-0.029528688524590153	0.0035097088042913213	0.9277401250152653	0.6879932176425763	0.9528241615763366	0.9722642363218919
SYNJ2	-0.03090150250417362	-0.0354098360655738	-0.004508333561400183	0.9277522737461878	0.8918292236851745	0.9528241615763366	1.0
FOXJ3	0.0008347245409014847	-0.001782786885245911	-0.002617511426147396	0.9277747756007748	0.91950297536846	0.9528241615763366	1.0
DLEU7	0.04032554257095159	0.03704918032786886	-0.0032763622430827324	0.9280048372522562	0.27797392037132185	0.9529996062923668	0.5024606560287856
MPZL1	0.022470784641068463	0.026045081967213137	0.0035742973261446744	0.928167424234082	0.7012438238179501	0.9530861272914906	0.9858079516682399
SIM2	0.35138564273789646	0.36400414937759334	0.01261850663969688	0.928253100877272	0.7112353086340797	0.9530861272914906	0.9947109691318186
SUDS3	-0.022220367278797986	-0.019405737704918016	0.0028146295738799704	0.9282667930879396	0.8494684628015199	0.9530861272914906	1.0
TFB2M	0.00893155258764606	0.01249999999999997	0.0035684474123539103	0.9284978201165394	0.7892361708140325	0.9532625016382795	1.0
PNPLA1	0.02242043551088777	0.02079918032786885	-0.001621255183018918	0.928710926258621	0.7724069868595617	0.9534042734885162	1.0
BTK	-0.053363939899833075	-0.06006147540983607	-0.006697535510002996	0.9287544178159729	0.8987384473795829	0.9534042734885162	1.0
DNAJC18	-0.043155258764607685	-0.03879098360655739	0.004364275158050296	0.9289168178768057	0.6657521261791988	0.9534670076251553	0.9502197036945905
RAMP1	0.17860601001669446	0.16731557377049175	-0.011290436246202712	0.9289340467080134	0.7296559294521945	0.9534670076251553	1.0
AMICA1	-0.03748747913188651	-0.047131147540983666	-0.009643668409097153	0.9290855941489322	0.743294739350962	0.9535556388880929	1.0
SETD2	-0.02480801335559267	-0.021967213114754126	0.0028408002408385445	0.9291389252012132	0.636206738295179	0.9535556388880929	0.9214170404046722
CPT1B	-0.012061769616026714	-0.005799180327868849	0.006262589288157865	0.9293605084373326	0.6859336990967871	0.9537222131996098	0.9705508858404607
INO80	-0.03536727879799668	-0.03790983606557378	-0.0025425572675771	0.9295283933327618	0.937597441334331	0.9537966173922792	1.0
PIGO	-0.02580133555926544	-0.029692622950819682	-0.0038912873915542406	0.9295515697531591	0.7361074972973805	0.9537966173922792	1.0
GOLGA8B	-0.11098497495826373	-0.10225409836065569	0.008730876597608045	0.930222153032535	0.9580864893676715	0.9544051714855569	1.0
CYTH3	-0.07847245409015025	-0.08404564315352699	-0.005573189063376741	0.9302632880303288	0.6978097771268292	0.9544051714855569	0.9820070747188822
CD163L1	-0.06092654424040063	-0.07098360655737705	-0.010057062316976423	0.9307680546110815	0.6508591408498231	0.9548621524287364	0.9352506420490226
LOC550643	-0.12621869782971618	-0.13061475409836065	-0.004396056268644477	0.9309586044467149	0.8291145527842549	0.9549600930940972	1.0
ATP9A	0.05983305509181968	0.05463114754098358	-0.005201907550836098	0.9309822262445002	0.8289937798686884	0.9549600930940972	1.0
ZNF511	0.04813021702838067	0.044344262295082	-0.003785954733298666	0.9310900954553429	0.794884491244437	0.9550098575812117	1.0
PACSIN2	-0.02058430717863105	-0.016270491803278678	0.004313815375352373	0.931415974552231	0.762117381219363	0.9552832120439443	1.0
PGP	0.025100166944908183	0.029282786885245896	0.0041826199403377125	0.9316006812869233	0.804525320699798	0.955411751029804	1.0
SH2D3C	-0.015141903171953247	-0.009918032786885238	0.005223870385068009	0.931740476983122	0.6280041013990048	0.9554942176327873	0.9129461381805194
RNF123	-0.014398998330550921	-0.017151639344262285	-0.0027526410137113638	0.9319226208739971	0.9615651039039492	0.9556200987739859	1.0
KCNJ8	0.012712854757929883	0.01908713692946057	0.006374282171530686	0.9320381142125688	0.6603952161394218	0.9556776228447764	0.9451030908288495
PLCL2	-0.031110183639399006	-0.03752049180327872	-0.006410308163879712	0.9321965988670173	0.9393366914918957	0.9557318008714439	1.0
CA7	0.01951585141903172	0.017295073770491803	-0.0022207776485399164	0.932209750334148	0.16036858452020397	0.9557318008714439	0.3289741640752638
CXCR2	0.0827545909849749	0.08782786885245898	0.005073277867484086	0.9326517326981156	0.8147177419680105	0.9561112062516491	1.0
C2orf60	-0.004499165275459102	-0.0020286885245901797	0.0024704767508689223	0.9326986633515155	0.9621861191124156	0.9561112062516491	1.0
GLRA2	0.006658287269681743	0.00858606762295082	0.0019277803532690777	0.9328142576131049	0.6283021104537674	0.9561270931761274	0.9132555853910564
MTO1	-0.006803005008347256	-0.009282786885245897	-0.002479781876898641	0.9328330086189465	0.9513765223699352	0.9561270931761274	1.0
EVI2B	-0.06852253756260433	-0.07547131147540984	-0.006948773912805503	0.9329547774447731	0.9532411766655416	0.956190991087738	1.0
SIX4	-0.04402337228714522	-0.037842323651452285	0.006181048635692937	0.9337008163325048	0.8728597903315449	0.9568852611498325	1.0
FAM18B2	0.03650250417362272	0.03299180327868854	-0.003510700894934181	0.9338490875102063	0.5165946916712245	0.9568852611498325	0.794206748709271
C17orf81	0.024749582637729573	0.021926229508196747	-0.002823353129532826	0.9338601858340623	0.9028105978138293	0.9568852611498325	1.0
HOXB13	-0.38695081967213124	-0.4066666666666666	-0.01971584699453538	0.9338754105488616	0.8979253945154122	0.9568852611498325	1.0
CA14	0.2500918196994992	0.25813524590163933	0.008043426202140158	0.9339339625540912	0.563934640678549	0.9568852611498325	0.8468466806526436
PILRB	-0.02292988313856428	-0.028688524590163935	-0.005758641451599655	0.9339890010166638	0.9741230611942113	0.9568852611498325	1.0
NAT6	-0.041485809682804686	-0.045348360655737704	-0.003862550972933018	0.9344123855981498	0.7482499368811686	0.9572580723465064	1.0
RPRD2	0.0002754590984974855	0.003483606557377033	0.003208147458879548	0.934918375896339	0.7548747681403161	0.9577154560496653	1.0
PCNXL3	0.0005843071786310719	-0.0022540983606557223	-0.002838405539286794	0.9350350587070283	0.9323894749346716	0.9577740065314544	1.0
KDELR1	0.008906510851419027	0.0061885245901639385	-0.0027179862612550882	0.9351545203680827	0.7085368404110075	0.9578353958063817	0.9927391131816333
SLC1A3	-0.030208681135225374	-0.023893442622950824	0.00631523851227455	0.9352930484615953	0.8965173378562499	0.9578783867406483	1.0
IL9R	0.12078435475792985	0.11655702868852459	-0.004227326069405263	0.9353350424278649	0.44690614397789064	0.9578783867406483	0.7157113433659659
SEC31A	-0.007545909849749597	-0.009918032786885257	-0.00237212293713566	0.9353750908930432	0.8024695621108869	0.9578783867406483	1.0
ALG8	0.1167195325542571	0.11168032786885246	-0.005039204685404641	0.9354808066808539	0.3227943438693087	0.9579019530984212	0.5617774718698841
SAFB	-0.04223706176961601	-0.03989754098360654	0.0023395207860094705	0.9355171715965563	0.7174873648928144	0.9579019530984212	1.0
WDR75	0.056894824707846396	0.05401639344262295	-0.002878431265223448	0.935714260433487	0.8727507273680271	0.9580427903515626	1.0
C21orf67	-0.025500834724540886	-0.02133196721311473	0.004168867511426155	0.935959820232787	0.9534891418915298	0.9582022700557272	1.0
C10orf54	0.01353088480801316	0.01879098360655716	0.0052600987985439995	0.9359891285559891	0.8116547618641822	0.9582022700557272	1.0
C21orf56	-0.17605175292153588	-0.16950819672131148	0.0065435562002243985	0.9360706174222913	0.24893183823599452	0.9582247254310132	0.4630572934215875
YWHAE	0.007838063439065108	0.005081967213114768	-0.0027560962259503404	0.936174121651392	0.8930612422565134	0.9582697129188179	1.0
AKT3	0.01989148580968283	0.0268237704918033	0.006932284682120468	0.9363207197845312	0.3893249933217814	0.958308854369071	0.6461731229679896
C18orf32	0.0322787979966611	0.03538934426229507	0.003110546265633972	0.9363817204508724	0.4561878771365482	0.958308854369071	0.7263067014498769
ZNF574	0.013964941569282132	0.011290983606557382	-0.00267395796272475	0.9363910384332216	0.8864054826898566	0.958308854369071	1.0
LIPC	0.08818257956448912	0.0915983606557377	0.0034157810912485848	0.9369677077866583	0.6656819098584228	0.9587502626206271	0.9502197036945905
SLC10A3	0.004649415692821375	0.007807377049180339	0.003157961356358964	0.9369979418326503	0.8114103190577311	0.9587502626206271	1.0
CDK5RAP1	0.03386477462437394	0.03643442622950818	0.0025696516051342405	0.9370011112311598	0.9595762434496213	0.9587502626206271	1.0
PLCB3	-0.011886477462437385	-0.008463114754098337	0.003423362708339048	0.9371637948444482	0.9363585074582074	0.9588557458379227	1.0
SLC26A4	0.27014190317195325	0.26229508196721313	-0.007846821204740118	0.9374755080684005	0.39354936048186895	0.9590811595396782	0.6512016614618766
PRKRA	0.011736227045075124	0.009692622950819674	-0.00204360409425545	0.9375347335578235	0.8075371529465653	0.9590811595396782	1.0
ZNHIT1	0.028931552587646098	0.025430327868852482	-0.0035012247187936156	0.937562930913586	0.5398430425580706	0.9590811595396782	0.8199483639847673
MGC12982	0.06342237061769611	0.0690368852459016	0.005614514628205489	0.9376330584209365	0.6759864459031277	0.9590871853310623	0.9611540801847152
EEF1G	0.04252921535893155	0.04620901639344263	0.003679801034511078	0.9377257965328857	0.7928421125678687	0.9590871853310623	1.0
GPR176	-0.09214046822742475	-0.0862863070539419	0.00585416117348285	0.9377476444765862	0.5492829709435127	0.9590871853310623	0.8306581870705337
PLEKHA1	-0.027445742904841374	-0.0306967213114754	-0.0032509784066340267	0.938649964089167	0.6804317867459517	0.9599490193983791	0.9652291958699607
DUOX1	0.042195325542570945	0.05227459016393444	0.010079264621363493	0.9391941864781777	0.7827646545687504	0.9604445443265462	1.0
SERTAD4	-0.13772954924874783	-0.1443442622950819	-0.00661471304633407	0.9395864927441088	0.5818673225914017	0.9607846627424665	0.8659102803324711
PSME2	0.08682804674457427	0.09118852459016394	0.004360477845589669	0.9398946944672684	0.9593287137188587	0.9610387413560212	1.0
KIAA1109	-0.0670951585976628	-0.0629098360655738	0.004185322532089003	0.9407594841911684	0.7584360751823196	0.9618153719212464	1.0
SLC5A2	0.007774030354131535	0.006833333333333334	-0.0009406970207982016	0.9407737926225344	0.28804903890277445	0.9618153719212464	0.5153812142293374
TNFAIP8	-0.014499165275459063	-0.019211618257261368	-0.004712452981802305	0.9411441304861572	0.7804662049991591	0.9621328584739989	1.0
CLEC4A	-0.006143572621035058	-0.0008811475409835987	0.00526242508005146	0.9416587874118649	0.88431519254268	0.96259783287528	1.0
LOC222699	0.0005843071786310482	0.006516393442622935	0.005932086263991887	0.9418660664060279	0.9469072315367574	0.9626085427316363	1.0
PHIP	-0.033205342237061786	-0.03610655737704919	-0.0029012151399874023	0.941882194545868	0.993405184519704	0.9626085427316363	1.0
PAX3	-0.02500000000000002	-0.02856557377049182	-0.0035655737704918013	0.9419085703397689	0.6278913424124887	0.9626085427316363	0.9128480130553942
PAWR	-0.02500000000000002	-0.02856557377049182	-0.0035655737704918013	0.9419085703397689	0.6278913424124887	0.9626085427316363	0.9128480130553942
LOC100270710	-0.04066777963272121	-0.03586065573770492	0.004807123895016287	0.9422412781873644	0.43388518830267453	0.9628874033683513	0.69963466284591
ENTPD6	-0.013923205342237073	-0.011004098360655756	0.0029191069815813174	0.9423818964390407	0.6709728282466666	0.9629699424427896	0.9557773128686362
XKR8	-0.00865384615384616	-0.01122406639004149	-0.0025702202361953305	0.9425119544622852	0.7077867531436162	0.963041680783525	0.9921706299800941
SPATA9	0.05040066777963273	0.05288934426229509	0.0024886764826623636	0.9428254924735535	0.6009958797257615	0.963207940491528	0.8867217189604157
EXOC3L	-0.027938230383973275	-0.024036885245901637	0.003901345138071638	0.9428595655345475	0.7197120233237411	0.963207940491528	1.0
SCARA3	0.012504173622704493	0.018729508196721298	0.006225334574016805	0.942899509042112	0.8388548718846677	0.963207940491528	1.0
ROCK1	-0.06039232053422373	-0.05725409836065575	0.0031382221735679755	0.9429141249647022	0.6089835918106767	0.963207940491528	0.8936692420859677
IER5L	-0.01832220367278797	-0.012848360655737696	0.0054738430170502735	0.9430408281666267	0.7634268097835368	0.963242201406953	1.0
FAM19A5	-0.007045075125208679	0.000143442622950833	0.007188517748159512	0.9430673958212387	0.5745039309141908	0.963242201406953	0.8578227071823804
LSAMP	0.016752921535893143	0.02323770491803274	0.006484783382139599	0.9432250302489046	0.3098273120322679	0.9633420551418608	0.5447400344790551
GNG7	-0.11955759599332222	-0.11348360655737708	0.006073989435945143	0.9438155516675804	0.5471969646400838	0.9638839877074813	0.828559728215154
CRYBG3	-0.06103505843071785	-0.05454918032786885	0.006485878102849001	0.9439637695423918	0.9333831515149261	0.9639741718670402	1.0
KRAS	0.015158597662771276	0.012438524590163934	-0.002720073072607342	0.9444506353872895	0.5629757424568067	0.9643862857567748	0.8457945669982757
MCART1	0.020717863105175274	0.023299180327868832	0.0025813172226935577	0.9444872026696866	0.6148913850828691	0.9643862857567748	0.8999814474409569
SPINK4	0.019296482412060313	0.01665983606557379	-0.002636646346486523	0.9447626286630864	0.840326524584579	0.9646063008559591	1.0
PCDHB3	0.23396494156928216	0.24188524590163937	0.007920304332357214	0.945090094331402	0.4552499427219119	0.9648710095279187	0.7252714134880127
RAET1K	0.06821070234113713	0.0656967213114754	-0.00251398102966173	0.9451418260515554	0.7829093472031236	0.9648710095279187	1.0
MRPL20	0.049440734557596004	0.04696721311475411	-0.0024735214428418945	0.9453090715321718	0.7680635195968041	0.964932566079518	1.0
SFRS14	-0.02203672787979969	-0.019323770491803293	0.0027129573879963974	0.9453345786624807	0.8844361822807167	0.964932566079518	1.0
PPP1R15B	0.017863105175292136	0.02006147540983605	0.0021983702345439136	0.945382036772997	0.47506054796657016	0.964932566079518	0.746629485851925
ZNF630	-0.057395659432387294	-0.06112704918032785	-0.0037313897479405583	0.9454970517924431	0.833005445361976	0.9649887448994868	1.0
UBN2	-0.01642737896494158	-0.01920081967213115	-0.0027734407071895693	0.9462813953703005	0.7570096737134531	0.9657280002225127	1.0
RPL27A	0.0699415692821369	0.06668032786885246	-0.0032612414132844464	0.9467279776833287	0.8042840863481994	0.9661224811901287	1.0
SLC5A3	-0.01608514190317197	-0.020204918032786897	-0.0041197761296149285	0.9468260520210933	0.7343471267773323	0.9661612872285256	1.0
GGNBP2	0.027437395659432373	0.025491803278688507	-0.0019455923807438665	0.9471532230762023	0.987681434076284	0.9664338486458302	1.0
PSMA3	0.015091819699499165	0.01776639344262294	0.0026745737431237756	0.9475055575015401	0.8144355677885224	0.9666846115323121	1.0
CHST13	0.06800448877805486	0.06368087087912089	-0.004323617898933971	0.9475673907103118	0.964659832863054	0.9666846115323121	1.0
ZNF828	-0.010083472454090173	-0.007356557377049204	0.002726915077040969	0.9476637759825451	0.39718101018104	0.9666846115323121	0.6557679287235426
PJA1	-0.04898998330550918	-0.046065573770491794	0.0029244095350173874	0.947666619743138	0.7749843496687067	0.9666846115323121	1.0
GK	-0.015250417362270436	-0.011024590163934417	0.004225827198336019	0.9476993823685949	0.9698949899423153	0.9666846115323121	1.0
DCAF4L1	0.10571786310517531	0.10186475409836067	-0.0038531090068146395	0.9478102028807476	0.7279106931026886	0.9667363654105375	1.0
PLEKHA7	-0.07318864774624373	-0.06969262295081965	0.003496024795424074	0.948083641841792	0.7404626610296288	0.9669539678774361	1.0
LIF	0.12060301507537687	0.12699170124481324	0.006388686169436372	0.9481674647874513	0.4811052064748149	0.9669781649508837	0.754659426768591
ZSCAN5B	0.0017200354131534593	0.002199149377593362	0.0004791139644399027	0.9483849866438709	0.9985995067854175	0.9671387016795464	1.0
DUSP23	0.03549248747913186	0.03887295081967211	0.003380463340540249	0.9488242962354405	0.643686599379822	0.9675253771739805	0.928592392638207
FRAT2	0.019240400667779642	0.021946721311475424	0.0027063206436957823	0.948927879305116	0.9300347382260963	0.9675696817502736	1.0
HBA1	0.06245409015025043	0.06860655737704917	0.006152467226798741	0.9498239306122062	0.5379013038078071	0.9684058574899861	0.8176148463712157
PLCD4	0.06207846410684459	0.06706967213114741	0.004991208024302821	0.949985303677011	0.45168280883733836	0.9684058574899861	0.7213548635236581
CNNM4	0.02004173622704507	0.017049180327868858	-0.0029925558991762136	0.9500571593605802	0.7786914717642905	0.9684058574899861	1.0
ACOT8	0.03514190317195324	0.032581967213114744	-0.002559935958838494	0.9500833045609471	0.9375989027814344	0.9684058574899861	1.0
ARHGEF5	-0.045041736227045076	-0.0480327868852459	-0.0029910506582008223	0.9501217761886519	0.7033265201873298	0.9684058574899861	0.9877728531757018
KIAA1715	-0.01919031719532555	-0.021741803278688535	-0.0025514860833629853	0.9501413603207517	0.7980137030909821	0.9684058574899861	1.0
WDR82	-0.021961602671118522	-0.020389344262295078	0.0015722584088234438	0.9501692524670237	0.6765420285273775	0.9684058574899861	0.9615373245978915
ULK1	-0.01671953255425709	-0.01905737704918033	-0.00233784449492324	0.9502586556313992	0.9486450114339025	0.9684356327026358	1.0
CD68	0.0033806343906510857	-0.0008401639344262007	-0.004220798325077287	0.9506915251310433	0.7329387773252475	0.9687950270770845	1.0
CALCOCO2	0.03860601001669451	0.03577868852459017	-0.002827321492104337	0.9507317263857777	0.7362256350226067	0.9687950270770845	1.0
RNF38	-0.02243739565943239	-0.020184426229508192	0.0022529694299241974	0.9508431638349663	0.7208774563478394	0.9688472234883546	1.0
CATSPER1	0.06066275167785234	0.06281893004115227	0.0021561783632999335	0.9510932782161895	0.5645304728277865	0.9690170716206983	0.8472059810399708
HRNBP3	0.013931623931623931	0.012839506172839509	-0.0010921177587844225	0.9511303052893528	0.9939019743358759	0.9690170716206983	1.0
LPPR1	0.27452586206896545	0.2648749999999999	-0.009650862068965538	0.95136558875671	0.6225336277146084	0.9691954111115273	0.9074790934790357
AFARP1	0.02359766277128547	0.0225	-0.0010976627712854722	0.9514710799976682	0.6713532931889998	0.9692377146807687	0.9560491823998402
FTSJ1	0.015459098497495828	0.013790983606557379	-0.0016681148909384498	0.9515275911185471	0.7255466999473745	0.9692377146807687	1.0
FCGR1C	0.01799666110183639	0.022520491803278708	0.004523830701442317	0.9516305325644664	0.8777936934249688	0.9692812096576733	1.0
NBN	0.03523372287145232	0.03247950819672123	-0.0027542146747310953	0.9517004730756643	0.9384673788746939	0.9692910882255626	1.0
SFRS8	-0.013055091819699485	-0.01481557377049179	-0.0017604819507923055	0.9519455446016569	0.7227397405540569	0.9694463650561974	1.0
NR3C1	-0.06515859766277128	-0.06905737704918033	-0.0038987793864090486	0.9519734349215612	0.6697258909615591	0.9694463650561974	0.9542032703308622
NOC3L	-0.005275459098497482	-0.003237704918032776	0.0020377541804647054	0.9528863584965244	0.5614974797424996	0.9702806637243945	0.844444312051784
SPTB	0.026427378964941538	0.030635245901639324	0.004207866936697786	0.9529133031804153	0.6227034278528092	0.9702806637243945	0.9075954210408518
RDH16	0.2610183639398998	0.2684426229508198	0.007424259010919976	0.9535559448941502	0.7259433977186046	0.9708711203444127	1.0
RPSAP52	0.04573604060913705	0.04440082644628099	-0.0013352141628560632	0.953664269062056	0.9938326541436583	0.9708711203444127	1.0
GLIPR1	-0.0325041736227045	-0.036250000000000025	-0.003745826377295522	0.9537723094358463	0.6361034389694806	0.9708711203444127	0.9213335914237311
ZNF544	-0.017170283806343924	-0.014733606557377085	0.0024366772489668384	0.9537841832681906	0.8909657127882471	0.9708711203444127	1.0
NXN	-0.06149415692821367	-0.05676229508196719	0.0047318618462464795	0.9537948911923015	0.6561487801998274	0.9708711203444127	0.9407069055907249
C9orf82	-0.02550083472454091	-0.02307377049180329	0.0024270642327376205	0.9540453097676518	0.47583622900450717	0.9710645897116345	0.7476738004668047
SPG20	-0.08852253756260432	-0.0921369294605809	-0.0036143918979765766	0.9544040602539463	0.807740354828286	0.9713479187238395	1.0
CSNK1D	-0.001936560934891492	-0.0036475409836065507	-0.0017109800487150586	0.954444412369416	0.6883331514818478	0.9713479187238395	0.972470673314471
LOC100130932	0.028096828046744585	0.02577868852459016	-0.002318139522154424	0.9546459936150236	0.873858512195342	0.9714916221153456	1.0
RAB27A	0.007529215358931553	0.004364754098360654	-0.0031644612605708985	0.9548175792747841	0.9503841598091246	0.9716047843746063	1.0
C20orf134	-0.05397328881469116	-0.0582172131147541	-0.004243924300062936	0.9549789948707841	0.9669109013645	0.9717075841061731	1.0
FAM45A	-0.001210350584307181	-0.002848360655737706	-0.0016380100714305252	0.9555265561872359	0.9579607722041058	0.9721124797572586	1.0
RNF170	0.01345575959933222	0.016393442622950807	0.002937683023618586	0.9555862976937167	0.42786028014867517	0.9721124797572586	0.692577366799248
IGFN1	0.07206837606837606	0.06958158995815898	-0.0024867861102170763	0.9556104627382362	0.40423817071155455	0.9721124797572586	0.6643509186059959
DMRT2	0.16481796116504854	0.15924418604651164	-0.0055737751185369055	0.9556185887085493	0.6497606482978044	0.9721124797572586	0.9341380366040642
LOC646627	5.008347245408982e-05	0.0	-5.008347245408982e-05	0.9561475799950676	1.0	0.9725891112732734	1.0
LENG8	0.001819699499165388	0.004610655737705024	0.0027909562385396358	0.9563431695035771	0.6646197666578413	0.9726760008103456	0.9490064476971328
ZNF283	-0.041677796327212004	-0.04393442622950819	-0.0022566299022961853	0.9563539050851254	0.7246156322592322	0.9726760008103456	1.0
ANKRD34A	0.13303839732888148	0.13741803278688525	0.004379635458003767	0.9566842157766411	0.5490608263829612	0.9728759485607377	0.830446779701383
GJC2	0.014824120603015042	0.010963114754098334	-0.0038610058489167084	0.9567051164794611	0.7377379691147832	0.9728759485607377	1.0
VIM	-0.051811498330550924	-0.055415101659751026	-0.0036036033292001016	0.9568022666773437	0.7273415835059766	0.9728759485607377	1.0
BFSP1	-0.006082214765100683	-0.010812500000000032	-0.004730285234899349	0.9568165973845575	0.7848055202193728	0.9728759485607377	1.0
RANBP3	-0.01987479131886476	-0.021352459016393426	-0.0014776676975286653	0.9568573049321765	0.960570177517669	0.9728759485607377	1.0
RPS6	0.03464106844741235	0.037520491803278676	0.0028794233558663285	0.9569132853898219	0.6832970773870448	0.9728759485607377	0.9678642287955128
PEX2	0.07787145242070119	0.08010245901639344	0.002231006595692253	0.9569738996508954	0.9948982886390011	0.9728761006749799	1.0
ZNF562	-0.016769616026711193	-0.01456967213114755	0.0021999438955636434	0.9571021714797099	0.8278985676074371	0.9729450302696823	1.0
C11orf73	-0.006293823038397352	-0.008360655737704937	-0.002066832699307585	0.9572678781908536	0.8137084085721341	0.9730520032908481	1.0
HMGB1	0.028305509181969935	0.026393442622950812	-0.0019120665590191231	0.957533282405503	0.8650187013339532	0.9732602977829781	1.0
C11orf31	0.027787979966611035	0.02993852459016397	0.0021505446235529357	0.957702285882717	0.9039229947391972	0.9733705880773745	1.0
SSH1	-0.03651085141903175	-0.03829918032786886	-0.0017883289088371085	0.9583039148209003	0.8812349739348689	0.9739205400118928	1.0
UBE2D2	0.013555926544240414	0.014836065573770513	0.0012801390295300984	0.9584377312211171	0.8112831020631229	0.9739950164433635	1.0
GRK5	-0.00694490818030049	-0.009836065573770479	-0.0028911573934699885	0.9588333390725197	0.6057166033071846	0.9743355074950639	0.8910143805778284
HSPBP1	0.05609348914858092	0.05360655737704911	-0.0024869317715318084	0.9590713074238786	0.6187360875423835	0.9745157774834358	0.9037723167469824
EIF3H	0.1409682804674457	0.13807377049180322	-0.002894509975642473	0.9593361685370962	0.708193443083061	0.9747233488104242	0.9925337748274795
PKN3	0.007120200333889812	0.010491803278688505	0.0033716029447986937	0.9594755252288476	0.4524301290262892	0.9748033845382432	0.7222061558105223
PRKCDBP	-0.05667779632721205	-0.06063524590163933	-0.003957449574427278	0.9596072029703223	0.7899602411004847	0.9748688626601414	1.0
USP22	0.008388981636060066	0.010901639344262285	0.002512657708202219	0.9596611507566177	0.9175248491116993	0.9748688626601414	1.0
SH3BGR	0.08217028380634384	0.08645491803278679	0.004284634226442957	0.9602981900835141	0.5324522193826041	0.9754482012978303	0.8117793342450481
TRIM17	0.12185636789297657	0.11598784773662553	-0.005868520156351045	0.960352700855123	0.9374974640076656	0.9754482012978303	1.0
DDX31	0.008914858096828019	0.007418032786885219	-0.0014968253099428	0.960518661024743	0.7109736906455164	0.975555185954306	0.9945018103086413
EXD3	-0.03159432387312185	-0.02932377049180326	0.002270553381318593	0.9606304663063093	0.5788728156517278	0.9755661030840704	0.862834446599345
